Department,PrjInvId,Project Id,Person,NetId,Role,Start,End,Cost,Type,Title
,65081-10724,65081,"BYNOE, MARGARET S",MSB76,PI,2012,2017,2015826,GRANT,BRAIN ENDOTHELIAL CELL FUNCTION UNDER ADENOSINE RECEPTOR SIGNALING DIRECTIVE
,65085-3992,65085,"LINN, CHARLES E",CEL1,PI,2012,2016,400000,GRANT,THE CHEMICAL ECOLOGY OF EAVESDROPPING: OLFACTORY-BASED HOST LOCATION & SPECIALIZATION IN PHYTOPHAGOUS INSECTS
,65085-3952,65085,"LOEB, GREGORY M",GME1,CO,2012,2016,400000,GRANT,THE CHEMICAL ECOLOGY OF EAVESDROPPING: OLFACTORY-BASED HOST LOCATION & SPECIALIZATION IN PHYTOPHAGOUS INSECTS
,65107-16548,65107,"METTLER, SUZANNE B",SBM24,PI,2012,2017,335000,GRANT,THE IMPACT OF THE PATIENT PROTECTION AND AFFORDABLE CARE ACT ON AMERICANS' SUPPORT FOR HEALTH CARE REFORM AND POLICY SUSTAINABILITY
,65134-4058,65134,"ROSE, JOCELYN",JR286,PI,2012,2016,499776,GRANT,A FUNCTIONAL AND GENETIC ROADMAP FOR TOMATO FRUIT CUTICLE BIOLOGY
,65233-933,65233,"LIPSON, HOD",HL274,PI,2012,2015,500000,GRANT,MATTER COMPILER: VISUAL INTERACTION FOR RAPID EXPLORATORY DESIGN FOR MANUFACTURING
,65234-3992,65234,"LINN, CHARLES E",CEL1,PI,2012,2016,143001,GRANT,COLLABORATIVE RESEARCH: DOES SEQUENTIAL SPECIATION AMPLIFY BIODIVERSITY ACROSS TROPHIC LEVELS
,65257-34851,65257,"FRAGOZA, ROBERT",RF362,KP,2012,2017,1709316,GRANT,TOWARDS A COMPREHENSIVE INTERACTOME NETWORK IN SCHIZOSACCHAROMYCES POMBE
,65257-25667,65257,"YU, HAIYUAN",HY299,PI,2012,2017,1709316,GRANT,TOWARDS A COMPREHENSIVE INTERACTOME NETWORK IN SCHIZOSACCHAROMYCES POMBE
,65260-2036,65260,"HENDERSON, CHARLES R",CRH2,PI,2012,2015,45071,GRANT,TREATING PAIN TO REDUCE DISABILITY AMONG OLDER HOME HEALTH PATIENTS
,65268-3046,65268,"HELFENSTEIN, PAUL",PH37,PI,2012,2016,185276,GRANT,GEOLOGICAL EVOLUTION OF ENCELADUS
,65291-3605,65291,"MILLER, MATTHEW P",MPM4,CO,2012,2015,750000,GRANT,DEVELOPMENT OF BOUNDS OF STRENGTH AND DUCTILITY OF TITANIUM ALLOYS PRODUCED BY TRADITIONAL AND LOW-COST METHODS BASED ON EXPLICIT LINKING OF MICROSTRUCTURE TO PROPERTIES
,65291-2492,65291,"DAWSON, PAUL R",PRD5,PI,2012,2015,750000,GRANT,DEVELOPMENT OF BOUNDS OF STRENGTH AND DUCTILITY OF TITANIUM ALLOYS PRODUCED BY TRADITIONAL AND LOW-COST METHODS BASED ON EXPLICIT LINKING OF MICROSTRUCTURE TO PROPERTIES
,65302-1174,65302,"BIRMAN, KENNETH P",KPB3,PI,2012,2015,1300000,COOP,GRIDCONTROL: A SOFTWARE PLATFORM TO SUPPORT THE SMART GRID
,65308-23707,65308,"BATTEN, CHRISTOPHER",CB535,PI,2012,2017,499654,GRANT,CAREER: EXPLICIT LOOP ARCHITECTURES FOR EFFICIENTLY EXPLOITING INSTRUCTION- AND DATA-LEVEL PARALLELISM
,65327-975,65327,"HAYNES, MARTHA P",MPH6,PI,2012,2016,52335,GRANT,ARE THE ULTRA-COMPACT HIGH VELOCITY CLOUDS MINIHALOS? CONSTRAINTS FROM QUASAR ABSORPTION LINES
,65331-2939,65331,"THORNE, ROBERT E",RET6,CO,2012,2016,527671,GRANT,SMALL ANGLE X-RAY SCATTERING STUDIES OF BIOLOGICAL MACROMOLECULES AT CRYOGENIC TEMPERATURES
,65331-1120,65331,"POLLACK, LOIS",LP26,PI,2012,2016,527671,GRANT,SMALL ANGLE X-RAY SCATTERING STUDIES OF BIOLOGICAL MACROMOLECULES AT CRYOGENIC TEMPERATURES
,65336-15949,65336,"DANIEL, SUSAN",SD386,PI,2012,2017,407500,GRANT,"CAREER: DYNAMIC AND INTRINSIC PROFILING OF MEMBRANE MICRODOMAIN COMPOSITION, FUNCTION AND REGULATION"
,65339-21607,65339,"ROBINSON, RICHARD D",RDR82,PI,2012,2017,625000,GRANT,CAREER: NANOSCALE PHONON SPECTROMETER TO QUANTITATIVELY CHARACTERIZE LOW-DIMENSIONAL HEAT TRANSFER
,65340-21607,65340,"ROBINSON, RICHARD D",RDR82,PI,2012,2016,330000,GRANT,CHEMICAL TRANSFORMATIONS OF NANOPARTICLES FOR ISOLATION OF METASTABLE PHASES
,65340-14287,65340,"HENNIG, RICHARD G",RGH27,KP,2012,2016,330000,GRANT,CHEMICAL TRANSFORMATIONS OF NANOPARTICLES FOR ISOLATION OF METASTABLE PHASES
,65342-2466,65342,"HENRY, SUSAN A.",SAH42,PI,2012,2016,2027553,GRANT,GENETIC REGULATION OF PHOSPHOLIPID SYNTHESIS IN YEAST
,65342-28308,65342,"CHANG, YU-FANG",YC479,KP,2012,2016,2027553,GRANT,GENETIC REGULATION OF PHOSPHOLIPID SYNTHESIS IN YEAST
,65342-28293,65342,"JESCH, STEPHEN A.",SAJ23,KP,2012,2016,2027553,GRANT,GENETIC REGULATION OF PHOSPHOLIPID SYNTHESIS IN YEAST
,65342-28292,65342,"GASPAR, MARIA L.",MLG32,KP,2012,2016,2027553,GRANT,GENETIC REGULATION OF PHOSPHOLIPID SYNTHESIS IN YEAST
,65342-3316,65342,"AREGULLIN, MANUEL",MA35,KP,2012,2016,2027553,GRANT,GENETIC REGULATION OF PHOSPHOLIPID SYNTHESIS IN YEAST
,65372-30667,65372,"LOB, HEINRICH",HEL27,PI,2012,2015,308000,GRANT,CENTRAL MECHANISMS OF ANGIOTENSIN-DEPENDENT HYPERTENSION: NADPH OXIDASE INSOFORMS AND ENDOPLASMIC STRESS
,65372-3739,65372,"ROBERSON, MARK S",MSR14,KP,2012,2015,308000,GRANT,CENTRAL MECHANISMS OF ANGIOTENSIN-DEPENDENT HYPERTENSION: NADPH OXIDASE INSOFORMS AND ENDOPLASMIC STRESS
,65373-2458,65373,"REGAN, ELIZABETH",ER12,PI,2012,2017,285941,GRANT,ABR: SOCIALLY MONOGAMOUS PAIRING: MECHANISMS AND MEMORY
,65400-1292,65400,"NASRALLAH, JUNE B",JBN2,PI,2012,2016,800000,GRANT,S-LOCUS RECEPTOR KINASE SIGNALING IN SELF-INCOMPATIBILITY AND PISTIL DEVELOPMENT
,65400-1490,65400,"NASRALLAH, MIKHAIL E",MEN4,CO,2012,2016,800000,GRANT,S-LOCUS RECEPTOR KINASE SIGNALING IN SELF-INCOMPATIBILITY AND PISTIL DEVELOPMENT
,65439-2440,65439,"CLARK, ANDREW G",AC347,PI,2012,2017,1663499,GRANT,DROSOPHILA GENES CAUSING MALE X FEMALE INTERACTION IN REPRODUCTION
,65439-39550,65439,"WHITE, SIMONE L",SLW257,FE,2012,2017,1663499,GRANT,DROSOPHILA GENES CAUSING MALE X FEMALE INTERACTION IN REPRODUCTION
,65439-1899,65439,"WOLFNER, MARIANA F",MFW5,CO,2012,2017,1663499,GRANT,DROSOPHILA GENES CAUSING MALE X FEMALE INTERACTION IN REPRODUCTION
,65451-23928,65451,"PETERSEN, POUL B",PBP33,PI,2012,2017,682080,GRANT,"CAREER: ULTRAFAST DYNAMICS OF INTERFACIAL WATER, INTERNATIONAL ACTIVITY"
,65483-19408,65483,"MOLNAR, ALYOSHA",AM699,PI,2012,2017,400000,GRANT,CAREER: INTEGRATED SYSTEMS FOR LIGHT FIELD CAPTURE AND ANALYSIS
,65484-4101,65484,"LEUENBERGER, CHRISTINE",CAL22,PI,2012,2016,166291,GRANT,SCHOLARS AWARD: MAP WARS: THE HISTORY AND SOCIOLOGY OF MAPPING PRACTICES IN ISRAEL AND THE PALESTINIAN TERRITORIES
,65495-27587,65495,"GABRIELSON, RICHARD MARTIN",RMG37,KP,2012,2015,90152,GRANT,COLLABORATIVE RESEARCH: IDBR: ENHANCING AND DISSEMINATING MINIATURIZED TRACKING TECHNOLOGY FOR WIDESPREAD USE OF SMALL MIGRATORY SONGBIRDS
,65495-3877,65495,"WINKLER, DAVID W",DWW4,PI,2012,2015,90152,GRANT,COLLABORATIVE RESEARCH: IDBR: ENHANCING AND DISSEMINATING MINIATURIZED TRACKING TECHNOLOGY FOR WIDESPREAD USE OF SMALL MIGRATORY SONGBIRDS
,65518-19187,65518,"DICHTEL, WILLIAM",WRD33,PI,2012,2015,70000,GRANT,PREDICTABLE ASSEMBLY OF ORGANIC SEMICONDUCTORS USING COVALENT ORGANIC FRAMEWORKS
,65520-2916,65520,"SORRELLS, MARK E",MES12,PI,2012,2015,169331,GRANT,"FARM BASED SELECTION AND SEED PRODUCTION OF VARIETIES OF BREAD WHEAT, SPELT, EMMER AND EINKORN ADAPTED TO ORGANIC SYSTEMS IN THE NORTHEAST"
,65535-28450,65535,"STEWART, CRYSTAL L",CLS263,PI,2012,2015,50853,GRANT,"DEVELOPMENT OF DISEASE MANAGEMENT, FERTILITY, AND WEED CONTROL PRACTICES FOR NORTHEAST GARLIC PRODUCTION"
,65587-2307,65587,"CAMPBELL, MARK",MC288,PI,2012,2015,390000,GRANT,ROBUST SENSING AND ESTIMATION THROUGH INTELLIGENT PLANNING
,65631-19467,65631,"SCHLOM, DARRELL",DS636,PI,2012,2015,1321554,COOP,NSF NANOSYSTEMS ENGINEERING RESEARCH CENTER FOR TRANSLATIONAL APPLICATIONS OF NANOSCALE MULTIFERROIC SYSTEMS TANMS
,65640-16627,65640,"VANDEN HEUVEL, JUSTINE E",JEV32,CO,2012,2017,198000,GRANT,NEW F.A.C.E.S (FOSTERING AGRICULTURAL COMMUNICATION AND EXTENSION STUDENTS)
,65640-1798,65640,"DITOMMASO, ANTONIO",AD97,CO,2012,2017,198000,GRANT,NEW F.A.C.E.S (FOSTERING AGRICULTURAL COMMUNICATION AND EXTENSION STUDENTS)
,65640-16567,65640,"ORTA-RAMIREZ, ALICIA",AO98,PI,2012,2017,198000,GRANT,NEW F.A.C.E.S (FOSTERING AGRICULTURAL COMMUNICATION AND EXTENSION STUDENTS)
,65640-31007,65640,"VAN ES, CINDY LYNN",CLV1,CO,2012,2017,198000,GRANT,NEW F.A.C.E.S (FOSTERING AGRICULTURAL COMMUNICATION AND EXTENSION STUDENTS)
,65640-10804,65640,"PARK, TRAVIS D.",TDP9,CO,2012,2017,198000,GRANT,NEW F.A.C.E.S (FOSTERING AGRICULTURAL COMMUNICATION AND EXTENSION STUDENTS)
,65646-2227,65646,"HYSELL, DAVID L",DLH37,PI,2012,2016,290661,GRANT,ADVANCES IN THREE-DIMENSIONAL SIMULATIONS OF IONOSPHERIC PLASMA IRREGULARITIES AND FORECAST STUDIES OF EQUATORIAL SPREAD F
,65653-975,65653,"HAYNES, MARTHA P",MPH6,PI,2012,2017,553509,GRANT,REU SITE: RESEARCH EXPERIENCE FOR UNDERGRADUATES IN ASTRONOMY AND ASTROPHYSICS AT CORNELL UNIVERSITY
,65673-17688,65673,"BAZAROV, IVAN",IB38,CO,2012,2016,348000,GRANT,REU SITE: ACCELERATOR PHYSICS AND SYNCHOTRON RADIATION SCIENCE
,65673-12748,65673,"HOFFSTAETTER, GEORG",GH77,PI,2012,2016,348000,GRANT,REU SITE: ACCELERATOR PHYSICS AND SYNCHOTRON RADIATION SCIENCE
,65703-1745,65703,"NUNNO, MICHAEL A",MAN2,PI,2012,2015,1224537,GRANT,A COMPREHENSIVE MODEL FOR IMPLEMENTING AND EVALUATING RESEARCH-BASED PRACTICE IN RESIDENTIAL CARE
,65703-19347,65703,"HOLDEN, MARTHA J",MJH19,CO,2012,2015,1224537,GRANT,A COMPREHENSIVE MODEL FOR IMPLEMENTING AND EVALUATING RESEARCH-BASED PRACTICE IN RESIDENTIAL CARE
,65703-10924,65703,"IZZO, CHARLES V.",CVI2,CO,2012,2015,1224537,GRANT,A COMPREHENSIVE MODEL FOR IMPLEMENTING AND EVALUATING RESEARCH-BASED PRACTICE IN RESIDENTIAL CARE
,65722-3754,65722,"ZABIH, RAMIN",RZ13,PI,2012,2015,431512,GRANT,RI: MEDIUM: COLLABORATIVE RESEARCH: GRAPH CUT ALGORITHMS FOR DOMAIN-SPECIFIC HIGHER ORDER PRIORS
,65745-2523,65745,"NICHOLSON, LINDA K",LKN2,PI,2012,2016,415093,GRANT,ISOMER-SPECIFIC INTERACTIONS OF X-PRO MOTIFS: INVESTIGATING FUNDAMENTAL MECHANISMS OF SIGNALING BY PROLINE-RICH SEQUENCES
,65750-3311,65750,"DOLLAHITE, JAMIE",JSD13,PI,2012,2016,848312,CONTRACT,EAT SMART NEW YORK FOOD STAMP NUTRITION EDUCATION
,65750-1264,65750,"PADDOCK, JOAN DOYLE",JED36,CO,2012,2016,848312,CONTRACT,EAT SMART NEW YORK FOOD STAMP NUTRITION EDUCATION
,65752-1863,65752,"CALICCHIA, MARCIA",MC64,PI,2012,2016,2007049,CONTRACT,TADA06 HUMAN SERVICES LEADERSHIP INSTITUTE 2012-16
,65765-4444,65765,"BALA, KAVITA",KB97,PI,2012,2016,398263,GRANT,"CGV: MEDIUM: COLLABORATIVE RESEARCH: UNDERSTANDING TRANSLUCENCY: PHYSICS, PERCEPTION, AND COMPUTATION"
,65782-19187,65782,"DICHTEL, WILLIAM",WRD33,PI,2012,2016,50000,GRANT,SLOAN RESEARCH FELLOWSHIP: STRUCTURALLY PRECISE ORGANIC MATERIALS
,65823-1863,65823,"CALICCHIA, MARCIA",MC64,PI,2012,2015,241232,CONTRACT,LDST07 LOCAL DISTRICT TRAINING AND SUPPORT 
,65827-18267,65827,"ENNS, PETER",PE52,PI,2012,2015,77766,GRANT,THE GREAT RECESSION AND STATE CRIMINAL JUSTICE POLICY: EXPLAINING THE UNEXPECTED
,65834-4085,65834,"HENDERSON, SHANE G.",SGH9,PI,2012,2016,250515,GRANT,COLLABORATIVE RESEARCH: DESIGN PRINCIPLES FOR PARALLEL SIMULATION OPTIMIZATION
,65843-25289,65843,"WILLIS, MICHAEL J.",MJW272,KP,2012,2016,232016,GRANT,"OPTIMIZING OBSERVATIONS FROM DESDYNI-R TO MONITOR CHANGES IN TEMPERATE GLACIERS, VOLCANOES, AND LANDSLIDES"
,65843-7786,65843,"PRITCHARD, MATTHEW",MP337,PI,2012,2016,232016,GRANT,"OPTIMIZING OBSERVATIONS FROM DESDYNI-R TO MONITOR CHANGES IN TEMPERATE GLACIERS, VOLCANOES, AND LANDSLIDES"
,65868-3207,65868,"COFFMAN, W. RONNIE",WRC2,PI,2012,2016,249155,CONTRACT,OBAMA-SINGH 21ST CENTRURY KNOWLEDGE INITIATIVE (OSI)
,65868-1668,65868,"RAMAN, KANDUKURI",KVR1,KP,2012,2016,249155,CONTRACT,OBAMA-SINGH 21ST CENTRURY KNOWLEDGE INITIATIVE (OSI)
,65869-941,65869,"SHORE, RICHARD A",RAS13,PI,2012,2016,395962,GRANT,LOGIC AND COMPUTABILITY
,65869-3888,65869,"NERODE, ANIL",AN17,CO,2012,2016,395962,GRANT,LOGIC AND COMPUTABILITY
,65870-971,65870,"SPEH, BIRGIT E",BES12,PI,2012,2016,183645,GRANT,BRANCHING FOR REPRESENTATIONS OF SEMISIMPLE LIE GROUPS AND AUTOMORPHIC FORMS
,65934-2081,65934,"SWARTZ, EDWARD B",EBS22,PI,2012,2016,140000,GRANT,GEOMETRIC AND TOPOLOGICAL COMBINATORICS
,65945-4283,65945,"SOLOWAY, PAUL D",PDS28,PI,2012,2016,1680769,GRANT,TOOLS FOR SINGLE MOLECULE AND SINGLE CELL EPIGENOMIC ANALYSIS
,65983-3944,65983,"ZEHNDER, ALAN T",ATZ2,PI,2012,2017,327500,GRANT,LSAMP MID-LEVEL: THE UPSTATE ALLIANCE
,65983-24768,65983,"JOYNER, JAMI P",JJ334,CO,2012,2017,327500,GRANT,LSAMP MID-LEVEL: THE UPSTATE ALLIANCE
,65983-24767,65983,"HERNANDEZ, SARA X",SH267,CO,2012,2017,327500,GRANT,LSAMP MID-LEVEL: THE UPSTATE ALLIANCE
,66011-2979,66011,"PARPIA, JEEVAK N",JMP9,PI,2012,2016,580000,GRANT,NEW SUPERFLUID STATES OF 3HE IN COHERENCE LENGTH SCALE NANOFABRICATED GEOMETRIES
,66015-17147,66015,"HOLM RILEY, TARA S.",TSH33,PI,2012,2016,196837,GRANT,"MOMENTUM MAPS IN SYMPLECTIC, ALGEBRAIC AND DISCRETE GEOMETRY"
,66036-1970,66036,"GROHN, YRJO T",YTG1,CO,2012,2016,499841,GRANT,ON-FARM OPTIMAL INTERVENTION PROGRAMS RESULTING IN REDUCTION OF MAP BACTERIAL LOAD IN MILK
,66036-1340,66036,"SCHUKKEN, YNTE H",YHS2,PI,2012,2016,499841,GRANT,ON-FARM OPTIMAL INTERVENTION PROGRAMS RESULTING IN REDUCTION OF MAP BACTERIAL LOAD IN MILK
,66038-1561,66038,"WIESNER, ULRICH B",UBW1,PI,2012,2017,197618,GRANT,PARTNERSHIP FOR ADVANCED FUNCTIONAL METAMATERIALS
,66038-3001,66038,"UMBACH, CHRISTOPHER C",CCU1,CO,2012,2017,197618,GRANT,PARTNERSHIP FOR ADVANCED FUNCTIONAL METAMATERIALS
,66040-933,66040,"LIPSON, HOD",HL274,PI,2012,2015,300000,GRANT,INVERSE METHODS FOR GILLESPIE MODELS OF STOCHASTIC SYSTEMS FROM SPARSE OBSERVATIONS
,66109-4024,66109,"SPENCER, MICHAEL",MGS22,PI,2012,2017,400000,CONTRACT,PARTNERSHIP FOR REDUCED DIMENSIONAL MATERIALS 
,66114-11384,66114,"ESTROFF, LARA A",LAE37,PI,2012,2016,790000,GRANT,MATERIALS WORLD NETWORK: BIOINSPIRED COMPOSITE SINGLE CRYSTALS - FROM STRUCTURAL EVOLUTION TO MECHANICAL CHARACTERIZATION
,66114-4039,66114,"BAKER, SHEFFORD P",SPB14,CO,2012,2016,790000,GRANT,MATERIALS WORLD NETWORK: BIOINSPIRED COMPOSITE SINGLE CRYSTALS - FROM STRUCTURAL EVOLUTION TO MECHANICAL CHARACTERIZATION
,66121-3203,66121,"HUI, CHUNG-YUEN",CH45,PI,2012,2017,176285,GRANT,COLLABORATIVE RESEARCH: COMPUTATIONAL AND FUNCTIONAL CHARACTERIZATION OF THE MOLECULAR STEPS IN MEMBRANE FUSION
,66124-28407,66124,"TURNELL, ELIZABETH R",ERT28,FE,2012,2015,15000,GRANT,DISSERTATION RESEARCH: SPERM USE AND STRATEGIC SPERM ALLOCATION IN A HAWAIIAN SWORDTAIL CRICKET
,66124-14989,66124,"SHAW, KERRY L",KLS4,PI,2012,2015,15000,GRANT,DISSERTATION RESEARCH: SPERM USE AND STRATEGIC SPERM ALLOCATION IN A HAWAIIAN SWORDTAIL CRICKET
,66126-3691,66126,"REPPY, JOHN D",JDR13,PI,2012,2016,520150,GRANT,STUDIES OF SUPERSOLIDITY IN SOLID 4HE
,66139-1120,66139,"POLLACK, LOIS",LP26,PI,2012,2016,399091,GRANT,DNA-DNA INTERACTIONS WITH ATOMIC DETAIL
,66150-2991,66150,"EZRA, GREGORY S",GSE1,PI,2012,2016,420000,GRANT,"INTERNATIONAL COLLABORATION IN CHEMISTRY: NON-STATISTICALITY, SELECTIVITY AND PHASE SPACE STRUCTURE IN ORGANIC REACTIONS"
,66159-2523,66159,"NICHOLSON, LINDA K",LKN2,PI,2012,2016,538331,GRANT,ROLE OF THE ISOMERASE PIN 1 IN THE DEVELOPMENT AND TREATMENT OF ASTHMAS
,66185-17507,66185,"MANNING, STURT",SM456,PI,2012,2017,158665,CONTRACT,COMPUTATIONAL RESEARCH ON THE ANCIENT NEAR EAST (CRANE)
,66187-8645,66187,"LEWIS, ADRIAN S.",ASL55,PI,2012,2016,412971,GRANT,GEOMETRY IN NONSMOOTH OPTIMIZATION
,66191-2273,66191,"STOVER, PATRICK J",PJS13,PI,2012,2017,1781499,GRANT,HOMEOSTATIC REGULATION OF FOLATE METABOLISM
,66191-40409,66191,"ALONZO, JUDITH RAQUEL",JRA256,KP,2012,2017,1781499,GRANT,HOMEOSTATIC REGULATION OF FOLATE METABOLISM
,66205-3469,66205,"SAVIN-WILLIAMS, RICHARD C",RSW36,PI,2012,2015,97500,GRANT,"SEXUAL ORIENTATION AND BEHAVIOR: PHYSIOLOGY, AROUSAL, AND AVERSION"
,66206-1601,66206,"LAI, DONG",DL57,PI,2012,2016,467564,GRANT,TIDAL DISSIPATION IN COMPACT WHITE DWARF BINARIES AND EXOPLANETARY SYSTEMS
,66218-2440,66218,"CLARK, ANDREW G",AC347,PI,2012,2017,1919633,GRANT,FUNCTIONAL AND COMPARATIVE GENOMICS OF DROSOPHILA IMMUNITY
,66218-7006,66218,"LAZZARO, BRIAN",BL89,CO,2012,2017,1919633,GRANT,FUNCTIONAL AND COMPARATIVE GENOMICS OF DROSOPHILA IMMUNITY
,66220-2587,66220,"SAMORODNITSKY, GENNADY",GS18,CO,2012,2015,4270833,GRANT,"MULTIVARIATE HEAVY TAIL PHENOMENA: MODELING, DIAGNOSTICS, AND APPLICATIONS IN TACTICAL OPERATIONS"
,66220-1455,66220,"RESNICK, SIDNEY I",SIR1,PI,2012,2015,4270833,GRANT,"MULTIVARIATE HEAVY TAIL PHENOMENA: MODELING, DIAGNOSTICS, AND APPLICATIONS IN TACTICAL OPERATIONS"
,66220-2837,66220,"TONG, LANG",LT35,CO,2012,2015,4270833,GRANT,"MULTIVARIATE HEAVY TAIL PHENOMENA: MODELING, DIAGNOSTICS, AND APPLICATIONS IN TACTICAL OPERATIONS"
,66222-1642,66222,"JORDAN, TERESA E",TEJ1,PI,2012,2016,100000,CONTRACT,RELATIONSHIPS OF PRIMARY SEDIMENTARY FACIES TO PHYSICAL AND CHEMICAL PROPERTIES OF THE MARCELLUS SHALE IN CENTRAL NEW YORK STATE
,66229-1720,66229,"ALANI, ERIC",EEA3,PI,2012,2016,1609153,GRANT,ROLES FOR MISMATCH REPAIR PROTEINS IN MAINTAINING GENOME STABILITY
,66231-3810,66231,"HAMMER, DAVID A",DAH5,CO,2012,2015,675000,GRANT,THE DYNAMICS OF HIGH ENERGY DENSITY PLASMAS IN RADIAL FOIL CONFIGURATIONS.
,66231-2658,66231,"SEYLER, CHARLES E",CES7,CO,2012,2015,675000,GRANT,THE DYNAMICS OF HIGH ENERGY DENSITY PLASMAS IN RADIAL FOIL CONFIGURATIONS.
,66252-13127,66252,"LIN, HENING",HL379,PI,2012,2016,1833075,GRANT,CHEMICAL/BIOCHEMICAL TOOLS FOR STUDYING NOVEL PROTEIN ACYL LYSINE MODIFICATIONS
,66252-4784,66252,"DELISA, MATTHEW",MD255,CO,2012,2016,1833075,GRANT,CHEMICAL/BIOCHEMICAL TOOLS FOR STUDYING NOVEL PROTEIN ACYL LYSINE MODIFICATIONS
,66255-929,66255,"KLEINBERG, JON",JMK6,CO,2012,2015,562400,GRANT,EVOLUTION OF CULTURAL NORMS AND DYNAMICS OF SOCIO-POLITICAL CHANGE
,66255-1311,66255,"BLUME, LAWRENCE E",LB19,PI,2012,2015,562400,GRANT,EVOLUTION OF CULTURAL NORMS AND DYNAMICS OF SOCIO-POLITICAL CHANGE
,66265-11404,66265,"COHEN, ITAI",IC64,PI,2012,2016,505498,GRANT,EFRI-ODISSEI: MECHANICAL META-MATERIALS
,66281-5144,66281,"KELLING, STEVEN T",STK2,PI,2012,2015,575366,GRANT,SOCS: COLLABORATIVE RESEARCH: A HUMAN COMPUTATIONAL APPROACH FOR IMPROVING DATA QUALITY IN CITIZEN SCIENCE PROJECTS
,66281-2278,66281,"LAGOZE, CARL",CJL2,CO,2012,2015,575366,GRANT,SOCS: COLLABORATIVE RESEARCH: A HUMAN COMPUTATIONAL APPROACH FOR IMPROVING DATA QUALITY IN CITIZEN SCIENCE PROJECTS
,66281-1866,66281,"GOMES, CARLA P",CPG5,CO,2012,2015,575366,GRANT,SOCS: COLLABORATIVE RESEARCH: A HUMAN COMPUTATIONAL APPROACH FOR IMPROVING DATA QUALITY IN CITIZEN SCIENCE PROJECTS
,66295-2298,66295,"DEITCHER, DAVID",DLD14,PI,2012,2017,204445,GRANT,"CHANNELS, CALCIUM AND PEPTIDE SECRETION"
,66307-1525,66307,"ROMANOVA, MARINA",MR76,PI,2012,2016,342572,GRANT,LAUNCHING AND COLLIMATION OF OUTFLOWS FROM YOUNG SOLAR-TYPE STARS
,66314-2820,66314,"CHRISTIANSEN, MORTEN",MHC27,PI,2012,2015,77798,GRANT,STARTING BIG: THE DIFFERENTIAL ROLE OF MULTI WORD CHUNKS IN FIRST AND SECOND LANGUAGE LEARNING
,66331-1032,66331,"HALPERN, JOSEPH",JYH13,PI,2012,2016,900000,GRANT,"ICES: LARGE: COMPUTATION, LANGUAGE, AND AWARENESS IN GAMES"
,66331-14667,66331,"PASS, RAFAEL N.",RNP3,CO,2012,2016,900000,GRANT,"ICES: LARGE: COMPUTATION, LANGUAGE, AND AWARENESS IN GAMES"
,66336-808,66336,"GIBBONS, LAWRENCE",LKG5,PI,2012,2018,2415000,GRANT,AN IMPROVED MEASUREMENT OF THE MUON ANOMALOUS MAGNETIC MOMENT WITH FERMILAB E989
,66336-2212,66336,"RUBIN, DAVID L",DLR10,CO,2012,2018,2415000,GRANT,AN IMPROVED MEASUREMENT OF THE MUON ANOMALOUS MAGNETIC MOMENT WITH FERMILAB E989
,66340-12748,66340,"HOFFSTAETTER, GEORG",GH77,PI,2012,2018,2540000,GRANT,RAISING SUPERCONDUCTING CAVITY GRADIENTS
,66340-34850,66340,"EICHHORN, RALF G",RGE39,CO,2012,2018,2540000,GRANT,RAISING SUPERCONDUCTING CAVITY GRADIENTS
,66340-14867,66340,"LIEPE, MATTHIAS ULF",MUL2,CO,2012,2018,2540000,GRANT,RAISING SUPERCONDUCTING CAVITY GRADIENTS
,66347-17689,66347,"SHEN, KYLE",KMS272,PI,2012,2017,1000000,GRANT,SYNTHESIS AND SPECTROSCOPY OF NOVEL SUPERCONDUCTING OXIDES AND HETEROSTRUCTURES.
,66368-1534,66368,"LEHMANN, CHRISTOPHER J",CL273,PI,2012,2015,180731,CONTRACT,FOREST 4 LIFE
,66371-29967,66371,"LUNINE, JONATHAN",JIL45,PI,2012,2017,363288,GRANT,INTERDISCIPLINARY SCIENTIST INVESTIGATIONS IN ASTROBIOLOGY FOR NGST
,66400-7404,66400,"HOCHACHKA, WESLEY",WMH6,CO,2012,2016,448744,GRANT,ECOLOGICAL DRIVERS OF VIRULENCE EVOLUTION IN AN EMERGING AVIAN PATHOGEN
,66400-1754,66400,"DHONDT, ANDRE A",AAD4,PI,2012,2016,448744,GRANT,ECOLOGICAL DRIVERS OF VIRULENCE EVOLUTION IN AN EMERGING AVIAN PATHOGEN
,66428-1786,66428,"OCHS, MARY A",MAO4,PI,2012,2016,199999,COOP,IMPROVE THE VIVO CORE APPLICATION AND ASSOCIATED TOOLS TO FACILITATE THE DISCOVERY OF RESEARCHERS ACROSS USDA AND THEIR CONNECTIONS WITH OTHER RESEARCHERS
,66449-7665,66449,"CHAN, GARNET K L",GC238,PI,2012,2015,,GRANT,ADVANCED QUANTUM CHEMICAL METHODS FOR STRONG CORRELATION AND BEYOND
,66472-32987,66472,"MORSE, TRACI L",TLM6,KP,2012,2017,787506,CONTRACT,NEUTRAL SERVICES SUPPORTING THE NUCLEAR REGULATORY COMMISSION OFFICE OF ENFORCEMENT'S ALTERNATIVE DISPUTE RESOLUTION PROGRAM
