,"53230-2309","53230","SCHULER, RICHARD E","RICHARD","E","SCHULER","RES1","PI","Atkinson Center for a Sustainable Future","3426","2309","53230","A001","PSERC - SCHULER","2162","Economics","ARIZONA STATE UNIVERSITY","809","2006","2015","143466","CONTRACT","","","ARIZONA STATE U","","","Economics","ASAP"
,"74489-40029","74489","ALABI, CHRISTOPHER A","CHRISTOPHER","A","ALABI","CAA238","PI","Chemical & Biomolecular Engineering","2360","40029","74489","A001","MODULAR BIOCONJUGATES FOR ENHANCED CYTOPLASMIC DELIVERY","2360","Chemical & Biomolecular Engineering","PHRMA FOUNDATION","45682","2015","2015","100000","GRANT","","","PHRMA FOUNDATION","","","Chemical & Biomolecular Engineering","ASAP"
,"65556-2994","65556","STACEY, GORDON J","GORDON","J","STACEY","GJS12","CO","Center Astrophysics-Planetary Science","3425","2994","65556","A001","THE CERRO CHAJNANTOR ATACAMA TELESCOPE (CCAT) PROJECT: DESIGN OF THE TELECSCOPE AND ITS ENCLOSURE","3425","Center Astrophysics-Planetary Science","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","5171","2011","2015","0","COOP","","","NSF","NSF MPS","","Center Astrophysics-Planetary Science","ASAP"
,"73981-13970","73981","ESHENAUR, BRIAN C","BRIAN","C","ESHENAUR","BCE1","KP","CALS IPM Uncategorized","01L4","13970","73981","A001","AN INTEGRATED PEST MANAGEMENT PROGRAM FOR NEW YORK STATE, 2014 - 2017","01L4","CALS IPM Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2017","855000","GRANT","","","USDA","USDA-NIFA","","CALS Integrated Pest Management","APA"
,"73517-1954","73517","ROSSI, FRANK S","FRANK","S","ROSSI","FSR3","CO","CALS HORT-IT Uncategorized","01E9","1954","73517","A001","EXAMINING SOIL BIOTA ASSOCIATED WITH DROUGHT TOLERANCE IN TALL FESCUE","01E9","CALS HORT-IT Uncategorized","NEW YORK STATE TURFGRASS ASSOCIATION","8228","2014","2015","50136","GRANT","","","NYSTA","","","CALS Horticulture","ASAP"
,"73255-24287","73255","KUSHNIR, TAMAR","TAMAR","","KUSHNIR","TK397","PI","Human Development","0321","24287","73255","A001","DEVELOPMENTAL AND PROXIMATE CAUSES OF YOUNG CHILDREN’S PEER COLLABORATION","0321","Human Development","NATL INST OF HEALTH DHHS","476","2014","2016","78312","GRANT","","","DHHS","NIH","","Human Development","ASAP"
,"65134-4058","65134","ROSE, JOCELYN","JOCELYN","","ROSE","JR286","PI","CALS PB Uncategorized","01H0","4058","65134","A001","A FUNCTIONAL AND GENETIC ROADMAP FOR TOMATO FRUIT CUTICLE BIOLOGY","01H0","CALS PB Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","499776","GRANT","","","USDA","USDA-NIFA","","CALS Plant Biology","ASAP"
,"64967-37251","64967","BRUMBERG, ADAM","ADAM","","BRUMBERG","AB697","KP","CALS AEM School Administration","01A0","37251","64967","A001","SMARTER LUNCHROOMS: DOES CHANGING ENVIRONMENTS REALLY GIVE MORE NUTRITIONAL BANG FOR THE BUCK?","01A4","CALS AEM Food and Agricultural Economics","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2017","2225000","GRANT","","","USDA","USDA-NIFA","","CALS The Charles H. Dyson School of AEM","APA"
,"73593-16627","73593","VANDEN HEUVEL, JUSTINE E","JUSTINE","E","VANDEN HEUVEL","JEV32","PI","CALS HORT-GN Uncategorized","06A7","16627","73593","A001","USING UNDER-VINE COVER CROPS TO REDUCE MANAGEMENT COSTS IN HYBRID WINEGRAPES","06A7","CALS HORT-GN Uncategorized","NYS DEPT OF AG & MARKETS","2301","2014","2017","37358","CONTRACT","2990","AGRICULTURAL MARKETING SERV, USDA","NYS","AGMRKT","","CALS Horticulture","ASAP"
,"66570-19408","66570","MOLNAR, ALYOSHA","ALYOSHA","","MOLNAR","AM699","PI","Electrical & Computer Engineering","2370","19408","66570","A001","III: RI: SMALL: COLLABORATIVE RESEARCH: DIFFRACTIVE MASKS AND ALGORITHMS FOR LIGHT FIELD CAPTURE","2370","Electrical & Computer Engineering","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","5167","2012","2015","250000","GRANT","","","NSF","NSF CISE","","Electrical & Computer Engineering","ASAP"
,"33351-2306","33351","HERTER, TERRY L","TERRY","L","HERTER","TLH10","PI","Center Astrophysics-Planetary Science","3425","2306","33351","A001","FORCAST: A WIDE-FIELD INFRARED CAMERA FOR SOFIA","3425","Center Astrophysics-Planetary Science","UNIVERSITIES SPACE RESEARCH ASSOC","3034","1997","2015","14282172","CONTRACT","2094","AMES RESEARCH CENTER, NASA","USRA","","","Center Astrophysics-Planetary Science","ASAP"
,"75346-2673","75346","NAULT, BRIAN A","BRIAN","A","NAULT","BAN6","PI","CALS ENT-GN Uncategorized","06A1","2673","75346","A001","FOSTERING ADOPTION OF THE CORNELL ONION THRIPS MANAGEMENT PROGRAM AND GAUGING ITS SUCCESS","06A1","CALS ENT-GN Uncategorized","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2017","39326","CONTRACT","2301","NYS DEPT OF AG & MARKETS","NY FARM VIABILITY INST","","","CALS Entomology","ASAP"
,"67287-6064","67287","STARK, CHRISTINA M.","CHRISTINA","M.","STARK","CMS11","PI","Nutritional Sciences","0399","6064","67287","A001","TO FIELD TEST, REVISE, HOST, DELIVER TO THE TARGET AUDIENCE, AND EVALUATE AN ELECTRONIC TRAINING COURSE FOR CAPACITY BUILDING IN PROGRAMMING FOR INFANT AND YOUNG CHILD FEEDING","0399","Nutritional Sciences","UNITED NATIONS CHILDREN'S FUND","2958","2012","2016","170079","GRANT","","","UN","UNICEF","","Nutritional Sciences","ASAP"
,"74024-41189","74024","WILDEMAN, CHRISTOPHER J","CHRISTOPHER","J","WILDEMAN","CJW279","PI","Policy Analysis and Management","0324","41189","74024","A001","RELEASE, RECIDIVISM, & MORTALITY IN THE RECIDIVISM OF PRISONERS RELEASED IN 2005 STUDY","0324","Policy Analysis and Management","BUREAU OF JUSTICE STATISTICS, DOJ","1807","2015","2016","149697","COOP","","","DOJ","BJS","","Policy Analysis and Management","ASAP"
,"70789-816","70789","HOWARTH, ROBERT W","ROBERT","W","HOWARTH","RWH2","PI","CALS EEB Uncategorized","01G8","816","70789","A001","NITROGEN POLLUTION AND RECOVERY FROM NITROGEN POLLUTION IN A SEAGRASS-DOMINATED ESTUARY: A WHOLE-ECOSYSTEM EXPERIMENT.","01G8","CALS EEB Uncategorized","WOODS HOLE OCEANOGRAPHIC INSTITUTE","3131","2014","2017","226440","CONTRACT","3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","WHOI","","","CALS Ecology & Evolutionary Biology","ASAP"
,"74063-4041","74063","POLLOCK, CLIFFORD R","CLIFFORD","R","POLLOCK","CRP10","PI","Electrical & Computer Engineering","2370","4041","74063","A001","NEMS ENABLED GPS CORELATOR","2370","Electrical & Computer Engineering","ARMY RESEARCH LABORATORIES","3333","2014","2016","170000","COOP","","","DOD","ARMY","ARL","Electrical & Computer Engineering","ASAP"
,"57535-1526","57535","HOFFMANN, ROALD","ROALD","","HOFFMANN","RH34","CO","Chemistry and Chemical Biology","2158","1526","57535","A001","ENERGY FRONTIER RESEARCH IN EXTREME ENVIRONMENTS (EFREE)","3476","Lab. of Atomic & Solid State Physics","CARNEGIE INSTITUTION OF WASHINGTON","8768","2009","2015","680000","GRANT","1299","WASHINGTON-HEADQUARTERS DOE","CARNEGIE INST. OF W","","","Lab. of Atomic & Solid State Physics","APA"
,"69858-23928","69858","PETERSEN, POUL B","POUL","B","PETERSEN","PBP33","PI","Chemistry and Chemical Biology","2158","23928","69858","A001","PROTON TRANSFER MECHANISMS REVEALED BY ULTRAFAST CONTINUUM INFRARED SPECTROSCOPY","2158","Chemistry and Chemical Biology","BECKMAN FOUNDATION","875","2013","2017","750000","GRANT","","","BECKMAN FDN","","","Chemistry and Chemical Biology","ASAP"
,"63523-8406","63523","BARBASH, DANIEL A","DANIEL","A","BARBASH","DAB87","CO","CALS MBG Uncategorized","01G7","8406","63523","A001","ADAPTIVE PROTEIN EVOLUTION OF DROSOPHILA GERMLINE STEM CELL GENES BAM AND BGCN","2165","Molecular Biology and Genetics","NATL INST OF HEALTH DHHS","476","2011","2016","1229130","GRANT","","","DHHS","NIH","","Molecular Biology and Genetics","ASAP"
,"75475-1954","75475","ROSSI, FRANK S","FRANK","S","ROSSI","FSR3","KP","CALS HORT-IT Uncategorized","01E9","1954","75475","A001","REDUCED RISK GOLF COURSE MANAGEMENT","01L4","CALS IPM Uncategorized","NATURAL HERITAGE TRUST","2334","2015","2015","97470","CONTRACT","","","NYS","NYS PARKS & REC","NHT","CALS Integrated Pest Management","ASAP"
,"76177-3014","76177","BERGSTROM, GARY C","GARY","C","BERGSTROM","GCB3","PI","CALS PP-IT Uncategorized","01G2","3014","76177","A001","RESEARCH AND EXTENSION FOR MALTING BARLEY PRODUCTION IN NEW YORK","01G2","CALS PP-IT Uncategorized","GENESEE VALLEY REGIONAL MARKET","43021","2015","2016","133242","CONTRACT","2301","NYS DEPT OF AG & MARKETS","GVRM","","","CALS Plant Pathology","APA"
,"61429-8466","61429","SUN, QI","QI","","SUN","QS24","PI","Center for Advanced Computing","3424","8466","61429","A001","GENOME-WIDE IMPACT OF MPING TRANSPOSITION ON RICE PHENOTYPIC DIVERSITY","3435","Institute Biotechnology & Life Science","UNIVERSITY OF CALIFORNIA RIVERSIDE","2881","2011","2017","369919","GRANT","5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","U OF CAL","UC RIVERSIDE","","Institute Biotechnology & Life Science","ASAP"
,"75127-35410","75127","GHOSH, ARPITA","ARPITA","","GHOSH","AG865","CO","CS Faculty Activities","3612","35410","75127","A001","III: MEDIUM: COLLABORATIVE RESEARCH: MACHINE LEARNING WITH HUMANS IN THE LOOP","361S","CS Sponsor","NATL SCIENCE FOUNDATION","2244","2015","2019","1000000","GRANT","","","NSF","","","Computer Science","ASAP"
,"71363-18147","71363","RILES, ANNELISE","ANNELISE","","RILES","AR254","PI","Law School Research","2518","18147","71363","A001","DOCTORAL DISSERTATION RESEARCH: SCIENCE, POLITICS AND COLLABORATIVE ENVIRONMENTALISM: AN ETHNOGRAPHY OF AGROFORESTRY SCIENTISTS IN SOUTHWEST CHINA","2152","Anthropology","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","5172","2014","2015","25165","GRANT","","","NSF","NSF SBE","","Anthropology","ASAP"
Civil and Environmental Engineering,"72006-3347","72006","LION, LEONARD W","LEONARD","W","LION","LWL3","CO","Civil & Environmental Engineering","2365","3347","72006","A001","APPLICATION OF FOAM FILTRATION TO WATER TREATMENT FOR RAPID EMERGENCY RESPONSE","2365","Civil & Environmental Engineering","ENVIRONMENTAL PROTECT AGENCY","1395","2014","2015","14901","GRANT","","","EPA","","","Civil & Environmental Engineering","APA"
,"62002-1189","62002","BURNS, JOSEPH A","JOSEPH","A","BURNS","JAB16","PI","Mechanical & Aerospace Engineering","2355","1189","62002","A001","CASSINI SOLSTICE MISSION","3425","Center Astrophysics-Planetary Science","JET PROPULSION LABORATORY","1803","2010","2017","2761518","CONTRACT","535","NATL AERONAUTICS & SPACE ADM","JPL","","","Center Astrophysics-Planetary Science","ASAP"
,"64440-2318","64440","DUBOVI, EDWARD J","EDWARD","J","DUBOVI","EJD5","PI","Population Medicine & Diagnostic Science","0447","2318","64440","A001","NYS DEC - ZOONOTIC & WILDLIFE DISEASE DIAGNOSTIC TESTING IN NEW YORK STATE","0455","Animal Health Diagnostic Center","NYS DEPT OF ENVIRONMENTAL CONSERVATION","2318","2011","2016","3702280","CONTRACT","","","NYS","NYS DEC","","Animal Health Diagnostic Center","ASAP"
,"66733-2227","66733","HYSELL, DAVID L","DAVID","L","HYSELL","DLH37","PI","Earth & Atmospheric Sciences","2367","2227","66733","A001","CEDAR SCIENCE STEERING COMMITTEE 2012-2014","2367","Earth & Atmospheric Sciences","NATL SCIENCE FOUNDATION","2244","2012","2015","92960","GRANT","","","NSF","","","Earth & Atmospheric Sciences","ASAP"
,"70053-25328","70053","WOLFORD, WENDY W","WENDY","W","WOLFORD","WWW43","PI","CALS DEVSOC Administration","01Z3","25328","70053","A001","STANDARD RESEARCH GRANT: REDISCOVERING AFRICA: AGRICULTURAL SCIENCE AND SCIENTISTS FROM BRAZIL TO MOZAMBIQUE","01G6","CALS DEVSOC Uncategorized","NATL SCIENCE FOUNDATION","2244","2014","2017","233500","GRANT","","","NSF","","","CALS Development Sociology","ASAP"
,"74766-4035","74766","CAMPBELL, DONALD B","DONALD","B","CAMPBELL","DBC7","PI","National Astronomy and Ionosphere Center","3422","4035","74766","A001","PHASED ARRAY FEE FOR ARECIBO: CONCEPTUAL DESIGN AND COST ESTIMATE","3425","Center Astrophysics-Planetary Science","UNIVERSITIES SPACE RESEARCH ASSOC","3034","2014","2015","160000","CONTRACT","2244","NATL SCIENCE FOUNDATION","USRA","","","Center Astrophysics-Planetary Science","APA"
,"64758-15328","64758","MAHOWALD, NATALIE","NATALIE","","MAHOWALD","NMM63","CO","Earth & Atmospheric Sciences","2367","15328","64758","A001","ESTIMATES OF EXTREME AIR QUALITY EVENTS USING A HIERARCHY OF MODELS: PRESENT AND FUTURE","01A9","CALS BEE Uncategorized","ENVIRONMENTAL PROTECT AGENCY","1395","2012","2016","749899","GRANT","","","EPA","","","CALS Biological & Environmental Engr","ASAP"
,"70754-33587","70754","BOGDANOVE, ADAM J","ADAM","J ","BOGDANOVE","AJB7","KP","CALS PP-IT Uncategorized","01G2","33587","70754","A001","CORNELL STEM CELL AND MODELING AND PHENOTYPING CORE","0420","Faculty Managed","NYS DEPT OF HEALTH","2327","2014","2018","3027175","CONTRACT","","","NYS","NYS HEALTH","","Biomedical Sciences","ASAP"
Civil and Environmental Engineering,"72343-1277","72343","STEWART, HARRY E","HARRY","E","STEWART","HES1","CO","Civil & Environmental Engineering","2365","1277","72343","A001","PERFORMANCE TESTING OF SIX INCH TR-XTREME PIPE JOINT","2365","Civil & Environmental Engineering","US PIPE","42441","2014","2015","305997","CONTRACT","","","US PIPE","","","Civil & Environmental Engineering","ASAP"
,"70369-30607","70369","CHOUDHURY, TANZEEM K","TANZEEM","K","CHOUDHURY","TKC28","CO","IS Faculty Activities","3622","30607","70369","A001","INSPIRE TRACK 2: PUBLIC HEALTH, NANOTECHNOLOGY, AND MOBILITY (PHENOM)","2355","Mechanical & Aerospace Engineering","NATL SCIENCE FOUNDATION","2244","2014","2019","3000000","GRANT","","","NSF","","","Mechanical & Aerospace Engineering","ASAP"
,"72962-2461","72962","BARRETT, CHRISTOPHER","CHRISTOPHER","","BARRETT","CBB2","PI","CALS AEM School Administration","01A0","2461","72962","A001","SOIL FERTILITY AND AGRICULTURAL DEVELOPMENT IN ETHIOPIA","01A2","CALS AEM Internat'l and Devel Economics","INTERNATIONAL FOOD POLICY RSCH INST","1682","2014","2016","350034","CONTRACT","","","IFPRI","","","CALS The Charles H. Dyson School of AEM","APA"
,"74900-1536","74900","LEVINE, GILBERT","GILBERT","","LEVINE","GL14","PI","Atkinson Center for a Sustainable Future","3426","1536","74900","A001","FULBRIGHT - HAYS 2014-2015 - RUTLEDGE","7501","Einaudi Center for Intl Studies","DEPT OF EDUCATION US","491","2014","2016","48509","GRANT","","","US DEPT OF EDU","","","Einaudi Center for Intl Studies","ASAP"
,"66651-28167","66651","MASTER AGREEMENT, OSP","OSP","","MASTER AGREEMENT","","PI","Office of Sponsored Programs","3445","28167","66651","A001","COOPERATIVE ACADEMIC AGREEMENT","3445","Office of Sponsored Programs","UNIVERSITY CAMPUS BIO-MEDICO","36357","2012","2013","0","COOP","","","UCBM","","","Office of Sponsored Programs","ASAP"
,"62524-1285","62524","BOOR, KATHRYN J","KATHRYN","J","BOOR","KJB4","CO","CALS FS-IT Department Operations","01E3","1285","62524","A001","A NATIONAL FOOD SAFETY EDUCATION PROGRAM: BUILDING A MULTIDISCIPLINARY FOOD SAFETY TRAINING PIPELINE FROM K-12 TO GRADUATE SCHOOL","01E3","CALS FS-IT Department Operations","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2016","2451194","GRANT","","","USDA","USDA-NIFA","","CALS Food Science","ASAP"
,"74534-6965","74534","CONSTAS, MARK A","MARK","A","CONSTAS","MAC223","PI","CALS The Charles H. Dyson School of AEM","0121","6965","74534","A001","THE SOMALIA RESILIENCE PROGRAM: TECHNICAL SUPPORT FOR RESILIENCE MEASUREMENT AND ANALYSIS","01A2","CALS AEM Internat'l and Devel Economics","WORLD VISION, INC.","26415","2014","2016","145827","CONTRACT","","","WORLD VISION INC.","","","CALS The Charles H. Dyson School of AEM","ASAP"
,"74729-6304","74729","MUSCALU, CAMIL","CAMIL","","MUSCALU","FM69","PI","Mathematics","2178","6304","74729","A001","ITERATED FOURIER SERIES AND INTEGRALS","2178","Mathematics","NATL SCIENCE FOUNDATION","2244","2015","2018","240000","GRANT","","","NSF","","","Mathematics","ASAP"
,"73889-2152","73889","EVANS, GARY W","GARY","W","EVANS","GWE1","KP","Design and Environmental Analysis","0327","2152","73889","A001","DEVELOPMENTAL PREDICTORS OF PRESCHOOLERS PEER COLLABORATION","0321","Human Development","ADMINISTRATION FOR CHILDREN AND FAMILIES","9570","2014","2016","24563","GRANT","","","DHHS","ACF","","Human Development","APA"
,"69373-12907","69373","JONES, LAURA E.","LAURA","E.","JONES","LEJ4","CO","Ecology and Evolutionary Biology","2161","12907","69373","A001","US-UK COLLAB: SPATIAL EPIDEMIOLOGY OF A VECTOR-BORNE PLANTVIRUS: INTERACTIONS BETWEEN LANDSCAPE, HOSTS, VECTORS AND AN EMERGING DISEASE OF POTATOES","2161","Ecology and Evolutionary Biology","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2013","2018","1640000","GRANT","","","USDA","USDA-NIFA","","Ecology and Evolutionary Biology","ASAP"
,"71433-20167","71433","MIYAZAKI, HIROKAZU","HIROKAZU","","MIYAZAKI","HM67","PI","Anthropology","2152","20167","71433","A001","KOREAN STUDIES DISTINGUISHED VISITING PROFESSORSHIP PROGRAM","7504","East Asia Program","KOREA FOUNDATION","522","2015","2015","40000","GRANT","","","KOREA FDN","","","East Asia Program","ASAP"
,"76739-26147","76739","STROBEL, WENDY","WENDY","","STROBEL","WS283","PI","0557 Other Funds","05AZ","26147","76739","A001","THE DIVERSITY PARTNERS INTERVENTION: MOVING THE DISABILITY EMPLOYMENT NEEDLE THROUGH VALUE ADDED RELATIONSHIPS BETWEEN PLACEMENT PROVIDERS AND THE BUSINESS COMMUNITY","05AZ","0557 Other Funds","ADMINISTRATION FOR COMMUNITY LIVING","49021","2015","2019","2311957","GRANT","","","DHHS","ACL","","Employment & Disability Institute","ASAP"
,"55700-2461","55700","BARRETT, CHRISTOPHER","CHRISTOPHER","","BARRETT","CBB2","PI","CALS AEM School Administration","01A0","2461","55700","A001","COLLABORATIVE WORK AGREEMENT BETWEEN INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE (ILRI) AND CORNELL UNIVERSITY","01A2","CALS AEM Internat'l and Devel Economics","INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE","151","2008","2016","1310598","CONTRACT","","","ILRI","","","CALS The Charles H. Dyson School of AEM","ASAP"
,"64824-10404","64824","O'BRIEN, KIMBERLY","KIMBERLY","","O'BRIEN","KOO4","PI","Nutritional Sciences","0399","10404","64824","A001","VITAMIN D STATUS IMPACTS INFLAMMATION AND RISK OF INFECTIONS DURING PREGNANCY","0399","Nutritional Sciences","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","489367","GRANT","","","USDA","USDA-NIFA","","Nutritional Sciences","ASAP"
,"73378-16608","73378","ALLRED, SHORNA BROUSSARD","SHORNA","BROUSSARD","ALLRED","SRB237","PI","CALS NR Uncategorized","01F5","16608","73378","A001","UNDERSTANDING AND INFORMING FAMILY FOREST OWNER DECISIONS OF LAND TRANSFER TO ENHANCE THE VIABILITY AND COMPETITIVENESS OF OUR FORESTED LANDSCAPES","01F5","CALS NR Uncategorized","UNIVERSITY OF MASSACHUSETTS AMHERST","3159","2015","2019","40646","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","UMASS","UMASS AMHERST","","CALS Natural Resources","ASAP"
,"75798-34507","75798","AYE, YIMON","YIMON","","AYE","YA222","PI","Chemistry and Chemical Biology","2158","34507","75798","A001","MRI: ACQUISITION OF A CRYOGENIC PROBE AND MODERN CONSOLE FOR OUTSTANDING NMR SENSITIVITY TO BENEFIT RESEARCH AND EDUCATION AT CORNELL UNIVERSITY","2158","Chemistry and Chemical Biology","NATL SCIENCE FOUNDATION","2244","2015","2018","349300","GRANT","","","NSF","","","Chemistry and Chemical Biology","ASAP"
,"68427-3462","68427","VAN ES, HAROLD","HAROLD","","VAN ES","HMV1","PI","CALS CSS Uncategorized","01B6","3462","68427","A001","NEW TECHNOLOGIES FOR IMPROVING SUSTAINABILITY OF CORN N MANAGEMENT","01B6","CALS CSS Uncategorized","UNIVERSITY OF VERMONT","2933","2013","2016","208866","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS Soil and Crop Sciences","ASAP"
,"57780-2227","57780","HYSELL, DAVID L","DAVID","L","HYSELL","DLH37","PI","Earth & Atmospheric Sciences","2367","2227","57780","A001","NEW FRONTIERS AT THE JICAMARCA RADIO OBSERVATORY: THE BEGINNING OF SOLAR CYCLE 24","2367","Earth & Atmospheric Sciences","DIRECTORATE FOR GEOSCIENCES ","5170","2010","2015","8290912","GRANT","","","NSF","NSF GEO","","Earth & Atmospheric Sciences","ASAP"
,"66336-2212","66336","RUBIN, DAVID L","DAVID","L","RUBIN","DLR10","CO","Physics","2186","2212","66336","A001","AN IMPROVED MEASUREMENT OF THE MUON ANOMALOUS MAGNETIC MOMENT WITH FERMILAB E989","3482","Laboratory Elementary-Particle Physics","CHICAGO OPERATIONS OFFICE DOE","1289","2012","2018","2415000","GRANT","","","DOE","DOE CHICAGO","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"72523-844","72523","GAY, GERALDINE K","GERALDINE","K","GAY","GKG1","PI","CALS COM Uncategorized","01D6","844","72523","A001","CHS: SMALL: NON-USE AS A TRANSFORMATIVE LENS FOR UNDERSTANDING SOCIAL TECHNOLOGY","01D6","CALS COM Uncategorized","NATL SCIENCE FOUNDATION","2244","2014","2017","511860","GRANT","","","NSF","","","CALS Communication","ASAP"
,"67853-2306","67853","HERTER, TERRY L","TERRY","L","HERTER","TLH10","PI","Center Astrophysics-Planetary Science","3425","2306","67853","A001","FABRICATION AGREEMENT - FABRICATION PHASE OF TRIPLE SPEC 4","3425","Center Astrophysics-Planetary Science","ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INC.","84","2012","2015","2134444","CONTRACT","2244","NATL SCIENCE FOUNDATION","AURA","","","Center Astrophysics-Planetary Science","ASAP"
,"72076-30528","72076","HAYES, ALEXANDER G","ALEXANDER","G","HAYES","AGH4","PI","Center Astrophysics-Planetary Science","3425","30528","72076","A001","OBSERVING SATURN’S RINGS IN THE MICROWAVE WITH CASSINI","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2014","2017","355368","GRANT","","","NASA","NSSC","","Center Astrophysics-Planetary Science","ASAP"
,"75172-7584","75172","JACKSON, JAMES R.","JAMES","R.","JACKSON","JRJ26","PI","CALS NR Uncategorized","01F5","7584","75172","A001","ONEIDA LAKE WARMWATER FISHERIES RESEARCH","01F5","CALS NR Uncategorized","NYS DEPT OF ENVIRONMENTAL CONSERVATION","2318","2015","2020","1842764","CONTRACT","","","NYS","NYS DEC","","CALS Natural Resources","ASAP"
,"68829-2713","68829","FREY, MARGARET W","MARGARET","W","FREY","MFW24","PI","Fiber Science and Apparel Design","0329","2713","68829","A001","TEAMING AGREEMENT: WEARABLE IONIZING RADIATION DETECTOR FOR GENERAL POPULATION","0329","Fiber Science and Apparel Design","ENGILITY CORPORATION","38759","2012","2015","0","CONTRACT","","","L-3 CORP","L-3 PULSE SCI","ENGILITY CORP","Fiber Science and Apparel Design","ASAP"
,"76737-3953","76737","CASASOLA, MARIANELLA","MARIANELLA","","CASASOLA","MC272","PI","Human Development","0321","3953","76737","A001","COGNITIVE DEVELOPMENT SOCIETY DIVERSITY AWARDS","0321","Human Development","NATL SCIENCE FOUNDATION","2244","2015","2016","19525","GRANT","","","NSF","","","Human Development","ASAP"
,"76278-3545","76278","FRY, WILLIAM E","WILLIAM","E","FRY","WEF1","PI","CALS PP-IT Uncategorized","01G2","3545","76278","A001","PHENOTYPIC CHARACTERIZATION OF NEW GENOTYPES OF PHYTOPHTHORA INFESTANS","01G2","CALS PP-IT Uncategorized","EMPIRE STATE POTATO GROWERS, INC.","5326","2015","2015","5000","GRANT","","","EMP ST POTATO GRW","","","CALS Plant Pathology","ASAP"
,"74037-38370","74037","NAAMAN, MOR","MOR","","NAAMAN","MN469","PI","Sponsored Research","2640","38370","74037","A001","GOOGLE: SOCIAL TRACES ON PAGES","2681","JTC Research","RUTGERS UNIVERSITY-NEWARK","179","2013","2015","139398","CONTRACT","15853","GOOGLE INC.","RUTGERS","RUTGERS - NEWARK","","JTC Research","ASAP"
,"74283-41449","74283","FRENCH, KINSLEY","KINSLEY","","FRENCH","KCF38","FE","Molecular Medicine","0440","41449","74283","A001","DEFINING THE FUNCTIONS OF EXTRACELLULAR SHED VESICLES IN CANCER PROGRESSION","0445","Faculty Managed","NATL INST OF HEALTH DHHS","476","2015","2018","157290","GRANT","","","DHHS","NIH","","Molecular Medicine","ASAP"
,"63066-1689","63066","BAEUMNER, ANTJE J.","ANTJE","J.","BAEUMNER","AJB23","PI","CALS BEE Uncategorized","01A9","1689","63066","A001","BIOMONAR: BIOSENSOR NANOARRAYS FOR ENVIRONMENTAL MONITORING","01A9","CALS BEE Uncategorized","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2015","180000","GRANT","","","NSF","NSF ENG","","CALS Biological & Environmental Engr","ASAP"
,"68959-34970","68959","SILBERSTEIN, MEREDITH","MEREDITH","","SILBERSTEIN","MS2682","PI","Mechanical & Aerospace Engineering","2355","34970","68959","A001","SUSCHEM/FRG/GOALI: MECHANOCHEMICALLY BASED SUSTAINABLE POLYMERS","2355","Mechanical & Aerospace Engineering","UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN","3707","2013","2016","225000","GRANT","2244","NATL SCIENCE FOUNDATION","U OF ILLINOIS","UIUC","","Mechanical & Aerospace Engineering","ASAP"
,"74253-41409","74253","MICHENER, JAMILA","JAMILA","","MICHENER","JM2362","PI","Government","2170","41409","74253","A001","MEDICAID AND THE POLITICAL MARGINALIZATION OF THE POOR","2170","Government","RUSSELL SAGE FDN","2625","2014","2016","26859","CONTRACT","","","RUSSELL SAGE","","","Government","ASAP"
,"75991-43649","75991","MCENDAFFER, LAURA ANN","LAURA","ANN","MCENDAFFER","LAM394","FE","Biomedical Sciences","0415","43649","75991","A001","UNDERSTANDING THE ROLE OF INFECTIOUS DISEASE IN FELINE MYOCARDITIS AND RESTRICTIVE CARDIOMYOPATHY","0420","Faculty Managed","MORRIS ANIMAL FOUNDATION","2057","2015","2015","5000","GRANT","","","MORRIS ANIMAL","","","Biomedical Sciences","ASAP"
