null,"73847-3625","73847","BURR, THOMAS J","THOMAS","J","BURR","TJB1","PI","CALS Plant Pathology - Geneva","0625","3625","73847","A001","2014-2015 APPLE RESEARCH & DEVELOPMENT PROGRAM (ARDP ADDT'L)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2014","2016","500000","CONTRACT","","","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","ASAP"
http://scholars.cornell.edu/individual/pjd38,Civil and Environmental Engineering,http://scholars.cornell.edu/individual/org15006,"70385-12147","70385","DIAMESSIS, PETER J","PETER","J","DIAMESSIS","PJD38","PI","Civil & Environmental Engineering","2365","12147","70385","A001","REYNOLDS NUMBER SCALING AND PARAMETERIZATION OF STRATIFIED TURBULENT WAKES","2365","Civil & Environmental Engineering","OFFICE OF NAVAL RESEARCH DOD","1284","2013","2016","318616","GRANT","","","DOD","NAVY","ONR","Civil & Environmental Engineering","ASAP"
http://scholars.cornell.edu/individual/dah5,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"67350-3810","67350","HAMMER, DAVID A","DAVID","A","HAMMER","DAH5","PI","Electrical & Computer Engineering","2370","3810","67350","A001","CENTER FOR PULSED-POWER-DRIVEN HIGH-ENERGY-DENSITY PLASMAS","2390","Lab of Plasma Studies","DEPARTMENT OF ENERGY","483","2012","2017","11000000","COOP","","","DOE","","","Lab of Plasma Studies","APA"
null,"68246-12347","68246","KE, AILONG","AILONG","","KE","AK425","PI","Molecular Biology and Genetics","2165","12347","68246","A001","STRUCTURE AND MECHANISM OF CRISPR INTERFERENCE","2165","Molecular Biology and Genetics","NATL INST OF HEALTH DHHS","476","2013","2017","1206858","GRANT","","","DHHS","NIH","","Molecular Biology and Genetics","ASAP"
null,"77685-2846","77685","KRAFT, CLIFFORD E","CLIFFORD","E","KRAFT","CEK7","PI","CALS Natural Resources","0147","2846","77685","A001","IMPROVING BROOK TROUT CONSERVATION BY PREDICTING RESPONSES TO CLIMATE (NY)","01F5","CALS NR Uncategorized","NATIONAL FISH AND WILDLIFE FOUNDATION","18173","2016","2017","63060","GRANT","3008","FOREST SERVICE, USDA","NFWF","","","CALS Natural Resources","ASAP"
null,"74081-1866","74081","GOMES, CARLA P","CARLA","P","GOMES","CPG5","PI","Computer Science","2366","1866","74081","A001","CROWD-SOURCING FOR SCIENTIFIC DISCOVERY","3612","CS Faculty Activities","ARMY RESEARCH OFFICE","1257","2014","2017","600000","GRANT","","","DOD","ARMY","ARO","Computer Science","ASAP"
null,"68141-1101","68141","BROWN, SUSAN K","SUSAN","K","BROWN","SKB3","PI","CALS HORT-GN Uncategorized","06A7","1101","68141","A001","NEW YORK WINE AND GRAPE FOUNDATION (2012-2017)","06B6","CALS Geneva AES Sponsored Awards","NY WINE/GRAPE FDN","2276","2012","2017","0","CONTRACT","","","NY WINE/GRAPE","","","CALS Geneva AES Finance & Operating","ASAP"
null,"66036-1340","66036","SCHUKKEN, YNTE H","YNTE","H","SCHUKKEN","YHS2","PI","Population Medicine & Diagnostic Science","0447","1340","66036","A001","ON-FARM OPTIMAL INTERVENTION PROGRAMS RESULTING IN REDUCTION OF MAP BACTERIAL LOAD IN MILK","0452","Faculty Managed","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","499841","GRANT","","","USDA","USDA-NIFA","","Population Medicine & Diagnostic Science","ASAP"
null,"70163-1105","70163","ANTCZAK, DOUGLAS F","DOUGLAS","F","ANTCZAK","DFA1","PI","Baker Institute for Animal Health","0402","1105","70163","A001","COMPARATIVE ANIMAL GENOMICS IN QATAR","0407","Faculty Managed","WEILL CORNELL MEDICAL COLLEGE/QATAR","24675","2013","2017","197585","GRANT","","","WCM","WCMC/QATAR","","Baker Institute for Animal Health","ASAP"
null,"70203-2846","70203","KRAFT, CLIFFORD E","CLIFFORD","E","KRAFT","CEK7","PI","CALS Natural Resources","0147","2846","70203","A001","WHOLE-ECOSTYSTEM RESTORATION THROUGH LIMING OF HONNEDAGA LAKE TRIBUTARY WATERSHEDS","01F5","CALS NR Uncategorized","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","2324","2013","2017","77011","CONTRACT","","","NYS","NYSERDA","","CALS Natural Resources","ASAP"
http://scholars.cornell.edu/individual/rw36,Biomedical Engineering,http://scholars.cornell.edu/individual/org68763,"70754-5324","70754","WILLIAMS, REBECCA M","REBECCA","M","WILLIAMS","RW36","KP","Applied & Engineering Physics","2371","5324","70754","A001","CORNELL STEM CELL AND MODELING AND PHENOTYPING CORE","0420","Faculty Managed","NYS DEPT OF HEALTH","2327","2014","2018","3027175","CONTRACT","","","NYS","NYS HEALTH","","Biomedical Sciences","APA"
null,"68694-28167","68694","MASTER AGREEMENT, OSP","OSP","","MASTER AGREEMENT","","PI","Office of Sponsored Programs","3445","28167","68694","A001","MASTER RESEARCH AGREEMENT","3445","Office of Sponsored Programs","ALPINA FOODS","34077","2012","2017","0","CONTRACT","","","ALPINA","","","Office of Sponsored Programs","ASAP"
null,"75042-11404","75042","COHEN, ITAI","ITAI","","COHEN","IC64","PI","Physics","2186","11404","75042","A001","IMAGING LOCAL STRESS ANISOTROPY AND DETERMINING ITS ROLE IN DRIVING DEFECT MOBILITY IN CRYSTALS","3476","Lab. of Atomic & Solid State Physics","NATL SCIENCE FOUNDATION","2244","2015","2018","500000","GRANT","","","NSF","","","Lab. of Atomic & Solid State Physics","ASAP"
null,"76888-16607","76888","STEDMAN, RICHARD C","RICHARD","C","STEDMAN","RCS6","CO","CALS NR Uncategorized","01F5","16607","76888","A001","NCCWSC-CSC FIVE YEAR REVIEWS - ASSESSING THE SCIENCE, PARTNER ENGAGEMENT, AND UTILITY FOR NATURAL RESOURCES CONSERVATION","01F5","CALS NR Uncategorized","GEOLOGICAL SURVEY, DOI","1308","2015","2018","718411","COOP","","","US INTERIOR","USGS","","CALS Natural Resources","ASAP"
null,"76752-44649","76752","CHERASKIN, JERI-LYN","JERI-LYN","","CHERASKIN","JLC77","KP","Population Medicine & Diagnostic Science","0447","44649","76752","A001","COMBINED ANTI MÜLLERIAN HORMONE AND PROGESTERONE TESTING FOR THE DIAGNOSIS OF CANINE OVARIAN REMNANT SYNDROME","0452","Faculty Managed","AMERICAN KENNEL CLUB CANINE HEALTH FOUNDATION","3388","2015","2016","8165","CONTRACT","","","AKC CHF","","","Population Medicine & Diagnostic Science","ASAP"
http://scholars.cornell.edu/individual/cjf76,Applied and Engineering Physics,http://scholars.cornell.edu/individual/org93835,"65631-20187","65631","FENNIE, CRAIG J","CRAIG","J","FENNIE","CJF76","CO","Applied & Engineering Physics","2371","20187","65631","A001","NSF NANOSYSTEMS ENGINEERING RESEARCH CENTER FOR TRANSLATIONAL APPLICATIONS OF NANOSCALE MULTIFERROIC SYSTEMS TANMS","2374","Materials Science Engineering","UNIVERSITY OF CALIFORNIA, LOS ANGELES","2945","2012","2016","1414014","COOP","2244","NATL SCIENCE FOUNDATION","U OF CAL","UCLA","","Materials Science Engineering","APA"
http://scholars.cornell.edu/individual/lae37,Materials Science and Engineering,http://scholars.cornell.edu/individual/org42189,"72633-11384","72633","ESTROFF, LARA A","LARA","A","ESTROFF","LAE37","CO","Materials Science Engineering","2374","11384","72633","A001","MRI: ACQUISITION OF A CRYOGENIC, ABERRATION-CORRECTED SCANNING TRANSMISSION ELECTRON MICROSCOPE FOR ADVANCED MATERIALS RESEARCH AND EDUCATION","2371","Applied & Engineering Physics","NATL SCIENCE FOUNDATION","2244","2014","2016","2698364","GRANT","","","NSF","","","Applied & Engineering Physics","ASAP"
null,"78067-7744","78067","WILLIAMS, WENDY O.","WENDY","O.","WILLIAMS","WOW2","KP","Office of the Dean","043L","7744","78067","A001","CORNELL CENTER FOR ANIMAL RESOURCES (CARE) ASLAP FOUNDATION SUMMER FELLOWSHIP","0420","Faculty Managed","THE AMERICAN SOCIETY OF LABORATORY ANIMAL PRACTITIONERS","41921","2015","2016","5000","GRANT","","","ASLAP","","","Biomedical Sciences","ASAP"
http://scholars.cornell.edu/individual/zw24,Mechanical and Aerospace Engineering,http://scholars.cornell.edu/individual/org66771,"74544-821","74544","WANG, ZHENG JANE","ZHENG","JANE","WANG","ZW24","PI","Mechanical & Aerospace Engineering","2355","821","74544","A001","QUANTIFYING DRAGONFLY DYNAMICS IN FREE FLIGHT","3476","Lab. of Atomic & Solid State Physics","HOWARD HUGHES MEDICAL INST","1628","2014","2016","126393","CONTRACT","","","HUGHES MED INST","","","Lab. of Atomic & Solid State Physics","ASAP"
http://scholars.cornell.edu/individual/mw24,Civil and Environmental Engineering,http://scholars.cornell.edu/individual/org15006,"75458-2384","75458","WEBER-SHIRK, MONROE","MONROE","","WEBER-SHIRK","MW24","PI","Civil & Environmental Engineering","2365","2384","75458","A001","NOVEL REACTOR DESIGN FOR ENHANCED REMOVAL OF FLUORIDE USING A MODIFIED NALGONDA METHOD","2365","Civil & Environmental Engineering","ENVIRONMENTAL PROTECT AGENCY","1395","2015","2016","14999","GRANT","","","EPA","","","Civil & Environmental Engineering","ASAP"
null,"77779-1091","77779","WHITTAKER, GARY","GARY","","WHITTAKER","GRW7","PI","Microbiology and Immunology","0433","1091","77779","A001","NOVEL SCREEN APPROACH TO INACTIVATE WHOLE VIRAL VACCINES BY SUPRALETHAL IRRADIATION","0438","Faculty Managed","AGAVE BIOSYSTEMS","3769","2015","2016","45000","CONTRACT","3679","DEFENSE THREAT REDUCTION AGENCY, DOD","AGAVE","","","Microbiology and Immunology","ASAP"
null,"77951-3902","77951","HARRIS-WARRICK, RONALD M","RONALD","M","HARRIS-WARRICK","RMH4","CO","CALS NBB Uncategorized","01H2","3902","77951","A001","IN VIVO IMAGING IN MOUSE SPINAL CORD AFTER SCI (SCHAFFER) ANO MONOAMLNE THERAPY TO REDUCE SPASTICLTY AFTER SCI","2388","Biomedical Engineering","NYS DEPT OF HEALTH","2327","2016","2016","337218","CONTRACT","","","NYS","NYS HEALTH","","Biomedical Engineering","ASAP"
null,"62000-3956","62000","NICHOLSON, PHILIP D","PHILIP","D","NICHOLSON","PDN2","PI","Center Astrophysics-Planetary Science","3425","3956","62000","A001","FOR THE PARTICIPATION OF PHIL NICHOLSON IN CASSINI VIMS ACTIVITIES","3425","Center Astrophysics-Planetary Science","JET PROPULSION LABORATORY","1803","2010","2017","1198938","CONTRACT","535","NATL AERONAUTICS & SPACE ADM","JPL","","","Center Astrophysics-Planetary Science","ASAP"
null,"54084-7024","54084","SCHIMENTI, JOHN C","JOHN","C","SCHIMENTI","JCS92","PI","Biomedical Sciences","0415","7024","54084","A001","RESEARCH AND CAREER TRAINING IN VERTEBRATE DEVELOPMENTAL GENOMICS","0420","Faculty Managed","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","1208","2010","2016","637041","GRANT","","","DHHS","NIH","NIH NICHD","Biomedical Sciences","ASAP"
null,"70642-1601","70642","LAI, DONG","DONG","","LAI","DL57","PI","Astronomy","2156","1601","70642","A001","STAR-PLANET-DISK INTERACTIONS","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2014","2017","501388","GRANT","","","NASA","NSSC","","Center Astrophysics-Planetary Science","ASAP"
null,"67670-3046","67670","HELFENSTEIN, PAUL","PAUL","","HELFENSTEIN","PH37","PI","Center Astrophysics-Planetary Science","3425","3046","67670","A001","SPECTROPHOTOMETRIC ANALYSIS OF THERMALLY ANAMALOUS TERRAIN ON ICY SATURNIAN SATELLITES","3425","Center Astrophysics-Planetary Science","UNIVERSITY OF VIRGINIA","2935","2013","2017","64823","GRANT","2096","GODDARD SPACE FLIGHT CTR, NASA","U OF VIRGINIA","","","Center Astrophysics-Planetary Science","ASAP"
null,"62747-3545","62747","FRY, WILLIAM E","WILLIAM","E","FRY","WEF1","PI","CALS PP-IT Uncategorized","01G2","3545","62747","A001","REDUCING LOSSES TO POTATO AND TOMATO LATE BLIGHT BY MONITORING PATHOGEN POPULATIONS, IMPROVED RESISTANT PLANTS, EDUCATION, AND EXTENSION","0153","CALS Plant Pathology - Ithaca","UNIVERSITY OF CALIFORNIA RIVERSIDE","2881","2011","2017","2158387","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF CAL","UC RIVERSIDE","","CALS School of Integrative Plant Science","ASAP"
null,"73626-3815","73626","BRETSCHER, ANTHONY P","ANTHONY","P","BRETSCHER","APB5","PI","Molecular Biology and Genetics","2165","3815","73626","A001","PREDOCTORAL TRAINING IN CELLULAR AND MOLECULAR BIOLOGY","2165","Molecular Biology and Genetics","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2015","2020","2946550","GRANT","","","DHHS","NIH","NIH NIGMS","Molecular Biology and Genetics","APA"
null,"77600-2103","77600","DEGAETANO, ARTHUR T","ARTHUR","T","DEGAETANO","ATD2","PI","CALS EAS Uncategorized","01B2","2103","77600","A001","WCIS AGACIS ENHANCEMENT INITIATIVE","01B2","CALS EAS Uncategorized","NATURAL RESOURCES CONSERVATION SERVICE, USDA","3015","2015","2016","35000","COOP","","","USDA","NRCS","","CALS Earth and Atmospheric Science","ASAP"
null,"74877-3985","74877","FLECKER, ALEXANDER S","ALEXANDER","S","FLECKER","ASF3","PI","CALS EEB Uncategorized","01G8","3985","74877","A001","DISSERTATION RESEARCH: HIGHLY UNSATURATED FATTY ACID TRANSFER FROM AQUATIC TO TERRESTRIAL FOOD WEBS","01G8","CALS EEB Uncategorized","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2015","2017","20151","GRANT","","","NSF","NSF BIO","","CALS Ecology & Evolutionary Biology","ASAP"
null,"72647-23648","72647","SNAVELY, KEITH N","KEITH","N","SNAVELY","KNS32","PI","Computer Science","3610","23648","72647","A001","BIG IMAGE DATA FOR COMPUTER VISION AND GRAPHICS","3612","CS Faculty Activities","GOOGLE INC.","15853","2014","2016","647308","CONTRACT","","","GOOGLE","","","Computer Science","ASAP"
null,"62583-1534","62583","LEHMANN, CHRISTOPHER J","CHRISTOPHER","J","LEHMANN","CL273","KP","CALS CSS Uncategorized","01B6","1534","62583","A001","NEW TOOLS AND INCENTIVES FOR CARBON, NITROGEN, AND GREENHOUSE GAS ACCOUNTING AND MANAGEMENT IN CORN CROPPING SYSTEMS","0145","CALS Horticulture - Ithaca","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2017","4711988","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","ASAP"
null,"66472-32987","66472","MORSE, TRACI L","TRACI","L","MORSE","TLM6","KP","Bronfenbrenner Ctr forTranslational Rsch","0323","32987","66472","A001","NEUTRAL SERVICES SUPPORTING THE NUCLEAR REGULATORY COMMISSION OFFICE OF ENFORCEMENT'S ALTERNATIVE DISPUTE RESOLUTION PROGRAM","05BU","0570 Other Funds","NUCLEAR REGULATORY COMM","2241","2012","2017","998337","CONTRACT","","","NRC","","","Industrial & Labor Relations Ext Orgs","ASAP"
null,"76859-2041","76859","DECKER, DANIEL J","DANIEL","J","DECKER","DJD6","PI","CALS NR Uncategorized","01F5","2041","76859","A001","REVEALING OPPORTUNITIES FOR LOCAL-LEVEL STAKEHOLDER ENGAGEMENT AND SOCIAL SCIENCE INQUIRY IN LANDSCAPE CONSERVATION DESIGN","01F5","CALS NR Uncategorized","GEOLOGICAL SURVEY, DOI","1308","2015","2017","115919","COOP","","","US INTERIOR","USGS","","CALS Natural Resources","ASAP"
null,"77127-39110","77127","HAGGERTY, LUKE L","LUKE","L","HAGGERTY","LLH85","PI","CALS Cornell Cooperative Extension","0117","39110","77127","A001","EVALUATION OF REPLANT PRACTICES IN LAKE ERIE REGION VINEYARDS","06A7","CALS HORT-GN Uncategorized","NY WINE/GRAPE FDN","2276","2015","2016","4066","CONTRACT","2301","NYS DEPT OF AG & MARKETS","NY WINE/GRAPE","","","CALS School of Integrative Plant Science","ASAP"
null,"67183-32988","67183","GLAUBITZ, JEFFREY C","JEFFREY","C","GLAUBITZ","JCG233","KP","Institute Biotechnology & Life Science","3435","32988","67183","A001","BIOLOGY OF RARE ALLELES IN MAIZE AND ITS WILD RELATIVES","3435","Institute Biotechnology & Life Science","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2013","2018","13289140","GRANT","","","NSF","NSF BIO","","Institute Biotechnology & Life Science","ASAP"
null,"67212-25608","67212","KOTHAPALLI, KUMAR S.D.","KUMAR","S.D.","KOTHAPALLI","KSK25","KP","Nutritional Sciences","0399","25608","67212","A001","MOLECULAR MECHANISM OF OMEGA-3 RESPONSE","0399","Nutritional Sciences","NIH-NATIONAL CENTER FOR COMPLEMENTARY AND ALTERNATIVE MEDICINE NIH","10892","2013","2017","1850991","GRANT","","","DHHS","NIH","NIH NCCAM","Nutritional Sciences","APA"
null,"70135-593","70135","BUDNEY, GREG","GREG","","BUDNEY","GFB3","CO","CALS Lab of O - General Operations","01Y7","593","70135","A001","COLLABORATIVE RESEARCH: DIGITIZATION TCN: DEVELOPING A CENTRALIZED DIGITAL ARCHIVE OF VOUCHERED ANIMAL COMMUNICATION SIGNALS","01Y2","CALS Lab of O - Macaulay Library","NATL SCIENCE FOUNDATION","2244","2013","2017","1570906","GRANT","","","NSF","","","CALS Lab of O - Programs","ASAP"
null,"65737-21267","65737","IMUMORIN, IKHIDE","IKHIDE","","IMUMORIN","IGI2","PI","CALS IP Uncategorized","01L6","21267","65737","A001","BEEF CATTLE IMPROVEMENT RESEARCH","01L6","CALS IP Uncategorized","PFIZER ANIMAL HEALTH","2478","2011","2016","277200","CONTRACT","","","PFIZER ANIMAL","","","CALS International Programs","ASAP"
null,"77334-12748","77334","HOFFSTAETTER, GEORG","GEORG","","HOFFSTAETTER","GH77","PI","Physics","2186","12748","77334","A001","ERHIC R&D","3455","Cornell Lab Accelerator Sciences & Ed","BROOKHAVEN NATIONAL LAB","937","2015","2016","800000","CONTRACT","483","DEPARTMENT OF ENERGY","BROOKHAVEN","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
null,"75889-3757","75889","PERRY, KEITH L","KEITH","L","PERRY","KLP3","CO","CALS School of Integrative Plant Science","0122","3757","75889","A001","BIOLOGY AND SPREAD OF GRAPEVINE RED BLOTCH-ASSOCIATED VIRUS","0625","CALS Plant Pathology - Geneva","CALIFORNIA DEPT OF FOOD AND AGRICULTURE","960","2015","2016","367555","CONTRACT","","","CALIFORNIA","CA FOOD AND AGR","","CALS School of Integrative Plant Science","ASAP"
null,"73847-3618","73847","ROBINSON, TERENCE L","TERENCE","L","ROBINSON","TLR1","KP","CALS HORT-GN Uncategorized","06A7","3618","73847","A001","2014-2015 APPLE RESEARCH & DEVELOPMENT PROGRAM (ARDP ADDT'L)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2014","2016","500000","CONTRACT","","","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","ASAP"
null,"77556-1867","77556","GANDOLFO-NIXON, MARIA A","MARIA","A","GANDOLFO-NIXON","MAG4","PI","CALS Plant Biology","0184","1867","77556","A001","CSBR: NATURAL HISTORY: SAVING AND PRESERVING THE CORNELL UNIVERSITY PLANT ANATOMY COLLECTION (CUPAC) AND THE CORNELL UNIVERSITY PALEOBOTANICAL SLIDE COLLECTION (CUPC-S)","0184","CALS Plant Biology","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2016","2019","481430","GRANT","","","NSF","NSF BIO","","CALS School of Integrative Plant Science","ASAP"
http://scholars.cornell.edu/individual/cko3,Materials Science and Engineering,http://scholars.cornell.edu/individual/org42189,"74869-977","74869","OBER, CHRISTOPHER K","CHRISTOPHER","K","OBER","CKO3","PI","Materials Science Engineering","2374","977","74869","A001","SEQUENCE CONTROLLED BRUSHES: MAKING ORDERED STRUCTURES IN 2-DIMENSIONS","2374","Materials Science Engineering","NATL SCIENCE FOUNDATION","2244","2015","2019","632000","GRANT","","","NSF","","","Materials Science Engineering","ASAP"
null,"74290-3784","74290","SULLIVAN, PATRICK J","PATRICK","J","SULLIVAN","PJS31","PI","CALS NR Uncategorized","01F5","3784","74290","A001","DETECTING WATER QUALITY REGIME SHIFTS IN JAMAICA BAY","01F5","CALS NR Uncategorized","BROOKLYN COLLEGE","40522","2014","2016","27089","CONTRACT","484","US DEPT OF INTERIOR","BRKLYN COLL","","","CALS Natural Resources","ASAP"
null,"71679-38069","71679","ZHOU, XIAOLAI","XIAOLAI","","ZHOU","XZ448","KP","Weill Institute","3456","38069","71679","A001","FUNCTION OF TMEM106B IN NEURODEGENERATION","3456","Weill Institute","NATL INST OF NEUR DIS & STROKE, NIH","1217","2014","2019","1757666","GRANT","","","DHHS","NIH","NIH NINDS","Weill Institute","ASAP"
null,"65257-34851","65257","FRAGOZA, ROBERT","ROBERT","","FRAGOZA","RF362","KP","Weill Institute","3456","34851","65257","A001","TOWARDS A COMPREHENSIVE INTERACTOME NETWORK IN SCHIZOSACCHAROMYCES POMBE","3456","Weill Institute","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2012","2017","1709316","GRANT","","","DHHS","NIH","NIH NIGMS","Weill Institute","ASAP"
null,"74445-10366","74445","CHEN, PENG","PENG","","CHEN","PC252","KP","Chemistry and Chemical Biology","2158","10366","74445","A001","MECHANOBIOLOGY OF THE BACTERIAL CELL WALL","2355","Mechanical & Aerospace Engineering","NATL SCIENCE FOUNDATION","2244","2015","2018","400000","GRANT","","","NSF","","","Mechanical & Aerospace Engineering","ASAP"
null,"76154-43849","76154","RISTOW, AARON","AARON","","RISTOW","AJR229","KP","CALS Soil and Crop Sciences","0125","43849","76154","A001","A PRACTICAL APPROACH TO SOIL HEALTH MANAGEMENT ASSESSMENT","0125","CALS Soil and Crop Sciences","NATURAL RESOURCES CONSERVATION SERVICE, USDA","3015","2016","2018","375235","GRANT","","","USDA","NRCS","","CALS School of Integrative Plant Science","ASAP"
null,"73967-44729","73967","BARUA, DEBA MITRA","DEBA","MITRA","BARUA","DMB465","FE","Asian Studies","2154","44729","73967","A001","ROBERT H. N. HO FAMILY FOUNDATION POSTDOCTORAL FELLOWSHIP: D. MITRA BARUA","2154","Asian Studies","AMERICAN COUNCIL OF LEARNED SOCIETY","621","2014","2016","110000","GRANT","","","ACLS","","","Asian Studies","ASAP"
null,"78755-34530","78755","DOMBROSKIE, JASON J","JASON","J","DOMBROSKIE","JJD278","PI","CALS Entomology","0138","34530","78755","A001","INSECT IDENTIFICATIONS: 2015 GRAPE COMMODITY ENTOMOLOGY","01E2","CALS ENT-IT Uncategorized","NYS DEPT OF AG & MARKETS","2301","2015","2016","10000","CONTRACT","2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","NYS","AGMRKT","","CALS Entomology","ASAP"
null,"69556-34307","69556","GOLDBERG, JESSE H","JESSE","H","GOLDBERG","JHG285","PI","Neurobiology and Behavior","2181","34307","69556","A001","NEURAL CIRCUITS FOR MOTOR EXPLORATION AND LEARNING","2181","Neurobiology and Behavior","ESTHER A. & JOSEPH KLINGENSTEIN FUND, INC.","1841","2013","2016","150000","GRANT","","","KLINGENSTEIN","","","Neurobiology and Behavior","ASAP"
null,"73988-1536","73988","LEVINE, GILBERT","GILBERT","","LEVINE","GL14","PI","Atkinson Center for a Sustainable Future","3426","1536","73988","A001","2014 FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD PROGRAM","7501","Einaudi Center for Intl Studies","DEPT OF EDUCATION US","491","2014","2016","0","GRANT","","","US DEPT OF EDU","","","Einaudi Center for Intl Studies","AMRO"
null,"71832-21110","71832","DOUGLAS, ANGELA","ANGELA","","DOUGLAS","AES326","PI","CALS ENT-IT Uncategorized","01E2","21110","71832","A001","TARGETS FOR APHID PEST CONTROL","01E2","CALS ENT-IT Uncategorized","BAYER CROPSCIENCE","6866","2014","2016","252453","CONTRACT","","","BAYER","BAYER CROPSCI","","CALS Entomology","ASAP"
null,"68875-26067","68875","GRIMSON, ANDREW","ANDREW","","GRIMSON","AWG58","KP","Molecular Biology and Genetics","2165","26067","68875","A001","IMMUNE CELL GENE EXPRESSION AND PREDICTIVE MODELS IN CFS","01G7","CALS MBG Uncategorized","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","11334","2013","2016","668182","GRANT","1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","WCM","","","CALS Molecular Biology & Genetics","ASAP"
null,"73981-1333","73981","GARDNER, RONALD D","RONALD","D","GARDNER","RDG5","KP","CALS ENT-IT Uncategorized","01E2","1333","73981","A001","AN INTEGRATED PEST MANAGEMENT PROGRAM FOR NEW YORK STATE, 2014 - 2017","01L4","CALS IPM Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2017","855000","GRANT","","","USDA","USDA-NIFA","","CALS Integrated Pest Management","ASAP"
null,"77022-29448","77022","BONASERA, JEAN M","JEAN","M","BONASERA","JMB50","KP","CALS PP-IT Uncategorized","01G2","29448","77022","A001","2015-2016 ONION RESEARCH AND DEVELOPMENT PROGRAM (ORDP ADDITIONAL FUNDING)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2015","2016","50000","CONTRACT","","","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","ASAP"
null,"77022-29447","77022","ASSELIN, JO ANN ELIZABETH","JO ANN","ELIZABETH","ASSELIN","JEA33","KP","CALS PP-IT Uncategorized","01G2","29447","77022","A001","2015-2016 ONION RESEARCH AND DEVELOPMENT PROGRAM (ORDP ADDITIONAL FUNDING)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2015","2016","50000","CONTRACT","","","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","ASAP"
http://scholars.cornell.edu/individual/rm92,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"76732-4055","76732","MANOHAR, RAJIT","RAJIT","","MANOHAR","RM92","PI","Electrical & Computer Engineering","2370","4055","76732","A001","SELF-TIMED ROUTER FOR A NATIVE TRUENORTH LINK","2681","JTC Research","AIR FORCE RESEARCH LABORATORY","3517","2015","2018","545064","GRANT","","","DOD","AF","AFRL","JTC Research","ASAP"
null,"75330-931","75330","OVERTON, THOMAS R","THOMAS","R","OVERTON","TRO2","KP","CALS AS Morrison/General Operations","01B8","931","75330","A001","USING PRECISION FEED MANAGEMENT TO IMPROVE PROFITABILITY ON DAIRY FARMS","01K8","CALS CCE CNYDFC","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2017","100000","GRANT","2301","NYS DEPT OF AG & MARKETS","NY FARM VIABILITY INST","","","CALS Cornell Cooperative Extension","ASAP"
null,"48360-856","48360","DUCHARME, NORMAND G","NORMAND","G","DUCHARME","NGD1","PI","Clinical Sciences","0422","856","48360","A001","LARYNGEAL PACEMAKER IN HORSES","0427","Faculty Managed","MED-EL","11372","2005","2015","3694686","CONTRACT","","","MED-EL","","","Clinical Sciences","ASAP"
null,"69095-32916","69095","BORBAT, PETR","PETR","","BORBAT","PB41","KP","Chemistry and Chemical Biology","2158","32916","69095","A001","THE STRUCTURE AND FUNCTION OF THE BACTERIAL CHEMOSOME","2158","Chemistry and Chemical Biology","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2013","2017","1422919","GRANT","","","DHHS","NIH","NIH NIGMS","Chemistry and Chemical Biology","ASAP"
